query_id,user_id,query_text,category,use_case,budget_min,budget_max,preferred_brand,primary_preference,pref_performance,pref_battery,pref_portability,pref_display,pref_camera,pref_audio,pref_gaming,pref_office,pref_connectivity,pref_quality,pref_sustainability,query_time,split
Q006086,U00907,想买一款笔记本电脑，平时内容创作，预算不超过6800元，比较看重游戏体验稳定,笔记本电脑,内容创作,5299,6800,极昼,gaming,0.19895,0.03347,0.03301,0.19263,0.12181,0.01433,0.25057,0.02268,0.01433,0.10389,0.01433,2026-07-19T11:44:00+10:00,validation
Q006087,U00276,5200元以内的平板电脑，内容创作用，要求续航持久,平板电脑,内容创作,3899,5200,森屿,battery,0.20269,0.25796,0.03674,0.18514,0.1214,0.02665,0.01428,0.02301,0.01428,0.10355,0.01428,2026-07-19T12:11:00+10:00,validation
Q006088,U00401,1000元以内的头戴耳机，轻度游戏用，要求轻便易携带,头戴耳机,轻度游戏,699,1000,极昼,portability,0.17719,0.03635,0.25603,0.14103,0.01446,0.02837,0.19527,0.01446,0.02305,0.09931,0.01446,2026-07-19T12:41:00+10:00,validation
Q006089,U02133,想买一款笔记本电脑，平时差旅通勤，预算不超过11500元，比较看重性能流畅,笔记本电脑,差旅通勤,7699,11500,云驰,performance,0.26131,0.19588,0.20928,0.02108,0.01422,0.01422,0.0274,0.03625,0.12085,0.0853,0.01422,2026-07-19T13:26:00+10:00,validation
Q006090,U02239,5600元以内的平板电脑，编程开发用，要求音质和降噪好,平板电脑,编程开发,4199,5600,澄光,audio,0.21078,0.11256,0.02645,0.14218,0.01383,0.24602,0.01383,0.19286,0.01383,0.01383,0.01383,2026-07-19T13:49:00+10:00,validation
Q006091,U02384,预算9400元，主要用于轻度游戏，希望性能流畅，帮我推荐笔记本电脑,笔记本电脑,轻度游戏,5499,9400,澄光,performance,0.40932,0.03298,0.02486,0.14537,0.01387,0.01387,0.21203,0.03674,0.01387,0.08323,0.01387,2026-07-19T14:23:00+10:00,validation
Q006092,U00354,请推荐适合影音娱乐的显示器，预算5200元左右，优先考虑游戏体验稳定,显示器,影音娱乐,3199,5200,云驰,gaming,0.08612,0.122,0.01435,0.21632,0.01435,0.17583,0.25483,0.03557,0.0317,0.03458,0.01435,2026-07-19T15:00:00+10:00,validation
Q006093,U01446,预算4400元，主要用于编程开发，希望拍照清晰，帮我推荐智能手机,智能手机,编程开发,2899,4400,矩阵,camera,0.20054,0.11329,0.02935,0.13803,0.25511,0.01406,0.01406,0.17228,0.03515,0.01406,0.01406,2026-07-19T15:18:00+10:00,validation
Q006094,U00130,想买一款头戴耳机，平时差旅通勤，预算不超过2300元，比较看重连接稳定,头戴耳机,差旅通勤,1499,2300,极昼,connectivity,0.01419,0.19992,0.20776,0.01419,0.01419,0.03077,0.01419,0.01419,0.36606,0.11037,0.01419,2026-07-19T15:47:00+10:00,validation
Q006095,U00518,1600元以内的头戴耳机，内容创作用，要求连接稳定,头戴耳机,内容创作,899,1600,森屿,connectivity,0.19519,0.03096,0.02369,0.17712,0.1229,0.02934,0.01446,0.01446,0.26028,0.11715,0.01446,2026-07-19T16:30:00+10:00,validation
Q006096,U00397,想买一款智能手机，平时学习办公，预算不超过4000元，比较看重续航持久,智能手机,学习办公,2499,4000,矩阵,battery,0.03407,0.38733,0.1545,0.11664,0.03337,0.01384,0.01384,0.18682,0.03192,0.01384,0.01384,2026-07-19T16:50:00+10:00,validation
Q006097,U00250,预算10800元，主要用于影音娱乐，希望轻便易携带，帮我推荐笔记本电脑,笔记本电脑,影音娱乐,7799,10800,森屿,portability,0.09913,0.14319,0.24834,0.21461,0.0142,0.174,0.03851,0.0254,0.0142,0.0142,0.0142,2026-07-19T17:17:00+10:00,validation
Q006098,U00216,预算600元，主要用于差旅通勤，希望品质可靠，帮我推荐键鼠套装,键鼠套装,差旅通勤,399,600,森屿,quality,0.0146,0.188,0.20668,0.0146,0.0146,0.0146,0.04104,0.03048,0.13525,0.32552,0.0146,2026-07-19T17:40:00+10:00,validation
Q006099,U01484,预算2300元，主要用于内容创作，希望续航持久，帮我推荐智能手机,智能手机,内容创作,1699,2300,矩阵,battery,0.19741,0.25901,0.03,0.19869,0.13582,0.01412,0.01412,0.01412,0.02021,0.10238,0.01412,2026-07-19T18:16:00+10:00,validation
Q006100,U00356,4300元以内的智能手机，编程开发用，要求拍照清晰,智能手机,编程开发,2899,4300,矩阵,camera,0.20325,0.11275,0.02976,0.13726,0.25221,0.01455,0.01455,0.17824,0.02834,0.01455,0.01455,2026-07-19T18:58:00+10:00,validation
Q006101,U01753,请推荐适合编程开发的键鼠套装，预算200元左右，优先考虑品质可靠,键鼠套装,编程开发,99,200,矩阵,quality,0.19715,0.10588,0.02347,0.12413,0.0146,0.0146,0.02403,0.20119,0.02585,0.2545,0.0146,2026-07-19T19:20:00+10:00,validation
Q006102,U00421,想买一款笔记本电脑，平时轻度游戏，预算不超过6500元，比较看重性能流畅,笔记本电脑,轻度游戏,3899,6500,澄光,performance,0.41105,0.01995,0.02741,0.14813,0.01433,0.01433,0.21653,0.03359,0.01433,0.086,0.01433,2026-07-19T19:49:00+10:00,validation
Q006103,U02401,想买一款智能手机，平时影音娱乐，预算不超过4300元，比较看重拍照清晰,智能手机,影音娱乐,3199,4300,星云,camera,0.09755,0.13473,0.03062,0.20643,0.26232,0.1813,0.0148,0.0148,0.02785,0.0148,0.0148,2026-07-19T20:30:00+10:00,validation
Q006104,U01916,预算4400元，主要用于编程开发，希望性能流畅，帮我推荐智能手机,智能手机,编程开发,2699,4400,星云,performance,0.42635,0.12634,0.02719,0.13589,0.02856,0.01429,0.01429,0.17505,0.02346,0.01429,0.01429,2026-07-19T20:49:00+10:00,validation
Q006105,U01449,想买一款笔记本电脑，平时影音娱乐，预算不超过6600元，比较看重性能流畅,笔记本电脑,影音娱乐,3699,6600,云驰,performance,0.33281,0.13711,0.03101,0.20726,0.01487,0.18211,0.02151,0.02871,0.01487,0.01487,0.01487,2026-07-19T21:30:00+10:00,validation
Q006106,U01662,想买一款智能手机，平时学习办公，预算不超过6000元，比较看重连接稳定,智能手机,学习办公,3699,6000,星云,connectivity,0.0347,0.16556,0.14938,0.11667,0.0312,0.01413,0.01413,0.19075,0.25522,0.01413,0.01413,2026-07-19T21:46:00+10:00,validation
Q006107,U02060,想买一款笔记本电脑，平时学习办公，预算不超过8800元，比较看重游戏体验稳定,笔记本电脑,学习办公,5999,8800,澄光,gaming,0.0322,0.17225,0.1511,0.11239,0.01419,0.01419,0.26242,0.1987,0.01419,0.01419,0.01419,2026-07-19T22:18:00+10:00,validation
Q006108,U00669,请推荐适合内容创作的显示器，预算3200元左右，优先考虑连接稳定,显示器,内容创作,2299,3200,森屿,connectivity,0.19009,0.01408,0.01408,0.19585,0.11968,0.01408,0.03739,0.0379,0.23971,0.12305,0.01408,2026-07-19T22:46:00+10:00,validation
Q006109,U00834,请推荐适合学习办公的显示器，预算3800元左右，优先考虑屏幕素质好,显示器,学习办公,2799,3800,森屿,display,0.01489,0.16374,0.14513,0.3476,0.01489,0.01489,0.02647,0.20807,0.02514,0.02431,0.01489,2026-07-19T23:25:00+10:00,validation
Q006110,U00418,想买一款笔记本电脑，平时学习办公，预算不超过8200元，比较看重轻便易携带,笔记本电脑,学习办公,6199,8200,矩阵,portability,0.0336,0.17785,0.37257,0.10989,0.01421,0.01421,0.03595,0.19912,0.01421,0.01421,0.01421,2026-07-19T23:53:00+10:00,validation
Q006111,U01706,请推荐适合差旅通勤的智能手机，预算7000元左右，优先考虑连接稳定,智能手机,差旅通勤,4799,7000,矩阵,connectivity,0.02143,0.19937,0.21384,0.02621,0.03342,0.01416,0.01416,0.01416,0.36413,0.08495,0.01416,2026-07-20T00:15:00+10:00,validation
Q006112,U01985,想买一款笔记本电脑，平时影音娱乐，预算不超过9300元，比较看重屏幕素质好,笔记本电脑,影音娱乐,6699,9300,澄光,display,0.09965,0.14131,0.03863,0.41715,0.01409,0.17256,0.03862,0.03574,0.01409,0.01409,0.01409,2026-07-20T00:57:00+10:00,validation
Q006113,U01625,预算3200元，主要用于轻度游戏，希望屏幕素质好，帮我推荐平板电脑,平板电脑,轻度游戏,2199,3200,矩阵,display,0.18471,0.02193,0.02485,0.3815,0.01407,0.03896,0.19,0.03139,0.01407,0.08444,0.01407,2026-07-20T01:19:00+10:00,validation
Q006114,U01911,8600元以内的笔记本电脑，内容创作用，要求屏幕素质好,笔记本电脑,内容创作,4699,8600,玄甲,display,0.20923,0.03584,0.03021,0.40644,0.11717,0.01379,0.02478,0.03503,0.01379,0.09994,0.01379,2026-07-20T01:49:00+10:00,validation
Q006115,U01611,4700元以内的显示器，内容创作用，要求办公效率高,显示器,内容创作,2899,4700,云驰,office,0.18909,0.01401,0.01401,0.18848,0.11906,0.01401,0.03275,0.25559,0.03957,0.11944,0.01401,2026-07-20T02:20:00+10:00,validation
Q006116,U00066,想买一款头戴耳机，平时学习办公，预算不超过2800元，比较看重轻便易携带,头戴耳机,学习办公,1799,2800,玄甲,portability,0.01436,0.17105,0.37431,0.10409,0.01436,0.03477,0.01436,0.19383,0.03657,0.02795,0.01436,2026-07-20T02:50:00+10:00,validation
Q006117,U02229,预算3800元，主要用于编程开发，希望性能流畅，帮我推荐笔记本电脑,笔记本电脑,编程开发,2199,3800,星云,performance,0.4207,0.11586,0.03407,0.13445,0.01397,0.01397,0.03415,0.19094,0.01397,0.01397,0.01397,2026-07-20T03:13:00+10:00,validation
Q006118,U01753,想买一款显示器，平时学习办公，预算不超过1800元，比较看重办公效率高,显示器,学习办公,1399,1800,矩阵,office,0.01435,0.15782,0.13989,0.11393,0.01435,0.01435,0.03173,0.4442,0.02789,0.02715,0.01435,2026-07-20T03:54:00+10:00,validation
Q006119,U00988,预算4200元，主要用于影音娱乐，希望续航持久，帮我推荐智能手机,智能手机,影音娱乐,2699,4200,极昼,battery,0.11174,0.36188,0.03718,0.20148,0.02263,0.1758,0.01435,0.01435,0.03189,0.01435,0.01435,2026-07-20T04:29:00+10:00,validation
Q006120,U01863,9000元以内的笔记本电脑，编程开发用，要求性能流畅,笔记本电脑,编程开发,6299,9000,云驰,performance,0.43227,0.11291,0.0209,0.13865,0.01417,0.01417,0.02519,0.19921,0.01417,0.01417,0.01417,2026-07-20T05:00:00+10:00,validation
Q006121,U02463,11300元以内的笔记本电脑，学习办公用，要求续航持久,笔记本电脑,学习办公,7199,11300,极昼,battery,0.03188,0.38448,0.16059,0.12587,0.01417,0.01417,0.02304,0.2033,0.01417,0.01417,0.01417,2026-07-20T05:17:00+10:00,validation
Q006122,U01046,请推荐适合影音娱乐的平板电脑，预算6100元左右，优先考虑办公效率高,平板电脑,影音娱乐,3999,6100,矩阵,office,0.09343,0.13802,0.03582,0.21229,0.01449,0.19174,0.01449,0.25625,0.01449,0.01449,0.01449,2026-07-20T05:42:00+10:00,validation
Q006123,U00367,2700元以内的平板电脑，编程开发用，要求音质和降噪好,平板电脑,编程开发,1699,2700,星云,audio,0.21205,0.1256,0.03516,0.12895,0.01391,0.24795,0.01391,0.18073,0.01391,0.01391,0.01391,2026-07-20T06:26:00+10:00,validation
Q006124,U00584,想买一款笔记本电脑，平时学习办公，预算不超过10200元，比较看重轻便易携带,笔记本电脑,学习办公,6899,10200,澄光,portability,0.03777,0.17033,0.36735,0.12217,0.01393,0.01393,0.02979,0.20294,0.01393,0.01393,0.01393,2026-07-20T06:59:00+10:00,validation
Q006125,U01388,请推荐适合学习办公的头戴耳机，预算3300元左右，优先考虑续航持久,头戴耳机,学习办公,2299,3300,岚川,battery,0.01415,0.39288,0.15683,0.10261,0.01415,0.03619,0.01415,0.19107,0.02546,0.03835,0.01415,2026-07-20T07:10:00+10:00,validation
Q006126,U00223,想买一款显示器，平时内容创作，预算不超过4400元，比较看重办公效率高,显示器,内容创作,2499,4400,岚川,office,0.19366,0.01435,0.01435,0.18354,0.12193,0.01435,0.02433,0.25354,0.03955,0.12607,0.01435,2026-07-20T07:51:00+10:00,validation
Q006127,U02378,请推荐适合学习办公的笔记本电脑，预算8400元左右，优先考虑办公效率高,笔记本电脑,学习办公,5499,8400,矩阵,office,0.02554,0.17854,0.15032,0.11854,0.01404,0.01404,0.02505,0.43181,0.01404,0.01404,0.01404,2026-07-20T08:15:00+10:00,validation
Q006128,U00939,预算4800元，主要用于编程开发，希望性能流畅，帮我推荐平板电脑,平板电脑,编程开发,2699,4800,云驰,performance,0.43712,0.113,0.02035,0.13709,0.0142,0.02636,0.0142,0.19508,0.0142,0.0142,0.0142,2026-07-20T08:52:00+10:00,validation
Q006129,U01563,想买一款平板电脑，平时影音娱乐，预算不超过2000元，比较看重性能流畅,平板电脑,影音娱乐,1599,2000,岚川,performance,0.33954,0.13192,0.02171,0.21353,0.01475,0.19148,0.01475,0.02808,0.01475,0.01475,0.01475,2026-07-20T09:26:00+10:00,validation
Q006130,U00692,请推荐适合学习办公的平板电脑，预算5100元左右，优先考虑音质和降噪好,平板电脑,学习办公,3299,5100,星云,audio,0.03712,0.16794,0.15571,0.12048,0.01369,0.24886,0.01369,0.20144,0.01369,0.01369,0.01369,2026-07-20T09:52:00+10:00,validation
Q006131,U02236,2300元以内的头戴耳机，内容创作用，要求音质和降噪好,头戴耳机,内容创作,1699,2300,森屿,audio,0.19175,0.03284,0.0408,0.17399,0.12073,0.2589,0.0142,0.0142,0.02249,0.11589,0.0142,2026-07-20T10:15:00+10:00,validation
Q006132,U02120,预算3600元，主要用于差旅通勤，希望连接稳定，帮我推荐智能手机,智能手机,差旅通勤,2299,3600,星云,connectivity,0.0257,0.19172,0.21669,0.02076,0.02908,0.01439,0.01439,0.01439,0.37213,0.08635,0.01439,2026-07-20T10:41:00+10:00,validation
Q006133,U01074,想买一款显示器，平时编程开发，预算不超过2100元，比较看重办公效率高,显示器,编程开发,1199,2100,岚川,office,0.19819,0.10643,0.01468,0.13572,0.01468,0.01468,0.02601,0.41802,0.02377,0.03315,0.01468,2026-07-20T11:28:00+10:00,validation
Q006134,U00956,请推荐适合影音娱乐的键鼠套装，预算1300元左右，优先考虑轻便易携带,键鼠套装,影音娱乐,899,1300,玄甲,portability,0.08849,0.12536,0.25994,0.1991,0.01475,0.18066,0.03602,0.03547,0.02475,0.02072,0.01475,2026-07-20T11:59:00+10:00,validation
Q006135,U01061,请推荐适合编程开发的笔记本电脑，预算9800元左右，优先考虑性能流畅,笔记本电脑,编程开发,5699,9800,矩阵,performance,0.41961,0.12763,0.02839,0.13605,0.01408,0.01408,0.03011,0.18778,0.01408,0.01408,0.01408,2026-07-20T12:15:00+10:00,validation
Q006136,U00579,预算1000元，主要用于学习办公，希望游戏体验稳定，帮我推荐键鼠套装,键鼠套装,学习办公,699,1000,森屿,gaming,0.01432,0.15755,0.16033,0.10384,0.01432,0.01432,0.24588,0.21994,0.03526,0.01993,0.01432,2026-07-20T12:48:00+10:00,validation
Q006137,U00963,预算300元，主要用于影音娱乐，希望办公效率高，帮我推荐键鼠套装,键鼠套装,影音娱乐,199,300,森屿,office,0.08929,0.1265,0.0239,0.20091,0.01488,0.18231,0.03752,0.2546,0.02733,0.02787,0.01488,2026-07-20T13:29:00+10:00,validation
Q006138,U00017,想买一款显示器，平时差旅通勤，预算不超过2700元，比较看重屏幕素质好,显示器,差旅通勤,1599,2700,玄甲,display,0.01432,0.18442,0.19337,0.2629,0.01432,0.01432,0.03551,0.02539,0.13932,0.10179,0.01432,2026-07-20T14:00:00+10:00,validation
Q006139,U00007,请推荐适合差旅通勤的显示器，预算2600元左右，优先考虑屏幕素质好,显示器,差旅通勤,1899,2600,矩阵,display,0.01439,0.18533,0.19433,0.25836,0.01439,0.01439,0.03854,0.03652,0.13207,0.09728,0.01439,2026-07-20T14:22:00+10:00,validation
Q006140,U01626,预算5300元，主要用于内容创作，希望品质可靠，帮我推荐显示器,显示器,内容创作,3799,5300,森屿,quality,0.19211,0.01423,0.01423,0.20028,0.12096,0.01423,0.02326,0.02987,0.0373,0.33931,0.01423,2026-07-20T14:45:00+10:00,validation
Q006141,U00396,请推荐适合影音娱乐的笔记本电脑，预算6900元左右，优先考虑续航持久,笔记本电脑,影音娱乐,3999,6900,澄光,battery,0.10457,0.36161,0.02634,0.21008,0.01428,0.17488,0.03853,0.02688,0.01428,0.01428,0.01428,2026-07-20T15:20:00+10:00,validation
Q006142,U01535,请推荐适合内容创作的智能手机，预算4100元左右，优先考虑续航持久,智能手机,内容创作,2599,4100,玄甲,battery,0.20285,0.24643,0.03415,0.18491,0.13663,0.01401,0.01401,0.01401,0.03745,0.10155,0.01401,2026-07-20T15:46:00+10:00,validation
Q006143,U00921,预算5200元，主要用于影音娱乐，希望性能流畅，帮我推荐平板电脑,平板电脑,影音娱乐,3899,5200,岚川,performance,0.32659,0.14007,0.03845,0.20614,0.01481,0.18945,0.01481,0.02525,0.01481,0.01481,0.01481,2026-07-20T16:16:00+10:00,validation
Q006144,U01803,预算1500元，主要用于内容创作，希望续航持久，帮我推荐头戴耳机,头戴耳机,内容创作,1199,1500,星云,battery,0.19197,0.26015,0.0197,0.17419,0.12087,0.03306,0.01422,0.01422,0.03907,0.11834,0.01422,2026-07-20T16:43:00+10:00,validation
Q006145,U01812,想买一款头戴耳机，平时学习办公，预算不超过1000元，比较看重轻便易携带,头戴耳机,学习办公,599,1000,森屿,portability,0.01432,0.18315,0.37604,0.10384,0.01432,0.0315,0.01432,0.19335,0.02459,0.03025,0.01432,2026-07-20T17:26:00+10:00,validation
Q006146,U01528,想买一款智能手机，平时轻度游戏，预算不超过6700元，比较看重屏幕素质好,智能手机,轻度游戏,5099,6700,森屿,display,0.19471,0.01987,0.02299,0.37485,0.02762,0.01432,0.1933,0.01432,0.03781,0.08591,0.01432,2026-07-20T18:00:00+10:00,validation
Q006147,U02295,12400元以内的笔记本电脑，学习办公用，要求游戏体验稳定,笔记本电脑,学习办公,9699,12400,云驰,gaming,0.02388,0.16851,0.15145,0.12015,0.01425,0.01425,0.2523,0.21245,0.01425,0.01425,0.01425,2026-07-20T18:25:00+10:00,validation
Q006148,U01088,4500元以内的智能手机，内容创作用，要求性能流畅,智能手机,内容创作,2599,4500,玄甲,performance,0.42733,0.03458,0.02406,0.18559,0.13832,0.01414,0.01414,0.01414,0.031,0.10254,0.01414,2026-07-20T18:45:00+10:00,validation
Q006149,U02380,1900元以内的键鼠套装，轻度游戏用，要求办公效率高,键鼠套装,轻度游戏,1199,1900,星云,office,0.17314,0.01413,0.03069,0.1378,0.01413,0.01413,0.20585,0.24991,0.03838,0.1077,0.01413,2026-07-20T19:28:00+10:00,validation
Q006150,U01190,预算7100元，主要用于内容创作，希望性能流畅，帮我推荐笔记本电脑,笔记本电脑,内容创作,3899,7100,森屿,performance,0.42601,0.04042,0.02218,0.18976,0.12067,0.0142,0.0287,0.02675,0.0142,0.10292,0.0142,2026-07-20T19:45:00+10:00,validation
