interaction_id,query_id,user_id,product_id,position,clicked,added_to_cart,purchased,dwell_seconds,relevance_grade,event_time,split
I00079164,Q006597,U01438,P00450,12,0,0,0,0,0,2026-07-30T03:21:12+10:00,validation
I00079165,Q006598,U01001,P00152,1,0,0,0,0,1,2026-07-30T03:48:31+10:00,validation
I00079166,Q006598,U01001,P00202,2,1,0,0,59.0,3,2026-07-30T03:49:02+10:00,validation
I00079167,Q006598,U01001,P00162,3,1,0,0,75.4,3,2026-07-30T03:48:36+10:00,validation
I00079168,Q006598,U01001,P00188,4,1,0,0,60.0,3,2026-07-30T03:49:14+10:00,validation
I00079169,Q006598,U01001,P00129,5,1,0,0,49.2,3,2026-07-30T03:48:39+10:00,validation
I00079170,Q006598,U01001,P00172,6,1,0,0,58.2,3,2026-07-30T03:49:30+10:00,validation
I00079171,Q006598,U01001,P00240,7,0,0,0,0,3,2026-07-30T03:49:21+10:00,validation
I00079172,Q006598,U01001,P00221,8,0,0,0,0,3,2026-07-30T03:49:36+10:00,validation
I00079173,Q006598,U01001,P00127,9,1,0,0,19.3,1,2026-07-30T03:49:39+10:00,validation
I00079174,Q006598,U01001,P00175,10,0,0,0,0,2,2026-07-30T03:49:14+10:00,validation
I00079175,Q006598,U01001,P00216,11,0,0,0,0,3,2026-07-30T03:50:06+10:00,validation
I00079176,Q006598,U01001,P00158,12,1,1,1,59.1,3,2026-07-30T03:49:45+10:00,validation
I00079177,Q006599,U01841,P00087,1,0,0,0,0,3,2026-07-30T04:15:49+10:00,validation
I00079178,Q006599,U01841,P00052,2,1,0,0,54.3,3,2026-07-30T04:15:45+10:00,validation
I00079179,Q006599,U01841,P00093,3,1,0,0,53.7,3,2026-07-30T04:15:27+10:00,validation
I00079180,Q006599,U01841,P00055,4,1,1,1,77.8,3,2026-07-30T04:15:29+10:00,validation
I00079181,Q006599,U01841,P00050,5,0,0,0,0,1,2026-07-30T04:15:58+10:00,validation
I00079182,Q006599,U01841,P00090,6,0,0,0,0,3,2026-07-30T04:16:19+10:00,validation
I00079183,Q006599,U01841,P00112,7,1,0,0,63.6,3,2026-07-30T04:15:56+10:00,validation
I00079184,Q006599,U01841,P00074,8,0,0,0,0,1,2026-07-30T04:16:22+10:00,validation
I00079185,Q006599,U01841,P00067,9,1,0,0,35.6,2,2026-07-30T04:16:23+10:00,validation
I00079186,Q006599,U01841,P00108,10,1,0,0,56.7,3,2026-07-30T04:16:48+10:00,validation
I00079187,Q006599,U01841,P00031,11,1,0,0,24.5,1,2026-07-30T04:16:24+10:00,validation
I00079188,Q006599,U01841,P00116,12,1,0,0,56.4,3,2026-07-30T04:16:49+10:00,validation
I00079189,Q006600,U00391,P00571,1,1,0,0,43.7,1,2026-07-30T04:40:46+10:00,validation
I00079190,Q006600,U00391,P00514,2,0,0,0,0,1,2026-07-30T04:40:48+10:00,validation
I00079191,Q006600,U00391,P00511,3,0,0,0,0,0,2026-07-30T04:40:24+10:00,validation
I00079192,Q006600,U00391,P00592,4,0,0,0,0,0,2026-07-30T04:40:35+10:00,validation
I00079193,Q006600,U00391,P00507,5,1,0,0,27.4,1,2026-07-30T04:41:25+10:00,validation
I00079194,Q006600,U00391,P00499,6,0,0,0,0,0,2026-07-30T04:41:20+10:00,validation
I00079195,Q006600,U00391,P00561,7,0,0,0,0,1,2026-07-30T04:41:16+10:00,validation
I00079196,Q006600,U00391,P00580,8,0,0,0,0,0,2026-07-30T04:41:24+10:00,validation
I00079197,Q006600,U00391,P00528,9,0,0,0,0,1,2026-07-30T04:41:04+10:00,validation
I00079198,Q006600,U00391,P00560,10,0,0,0,0,0,2026-07-30T04:41:51+10:00,validation
I00079199,Q006600,U00391,P00503,11,1,0,0,48.8,2,2026-07-30T04:41:45+10:00,validation
I00079200,Q006600,U00391,P00532,12,0,0,0,0,0,2026-07-30T04:41:39+10:00,validation
I00079201,Q006601,U01398,P00215,1,1,0,0,40.0,2,2026-07-30T05:22:24+10:00,validation
I00079202,Q006601,U01398,P00144,2,0,0,0,0,2,2026-07-30T05:22:55+10:00,validation
I00079203,Q006601,U01398,P00212,3,0,0,0,0,3,2026-07-30T05:22:49+10:00,validation
I00079204,Q006601,U01398,P00223,4,0,0,0,0,1,2026-07-30T05:23:09+10:00,validation
I00079205,Q006601,U01398,P00209,5,0,0,0,0,2,2026-07-30T05:22:56+10:00,validation
I00079206,Q006601,U01398,P00198,6,0,0,0,0,1,2026-07-30T05:23:17+10:00,validation
I00079207,Q006601,U01398,P00122,7,1,1,0,41.2,3,2026-07-30T05:23:25+10:00,validation
I00079208,Q006601,U01398,P00181,8,0,0,0,0,1,2026-07-30T05:23:07+10:00,validation
I00079209,Q006601,U01398,P00201,9,1,0,0,60.7,3,2026-07-30T05:23:19+10:00,validation
I00079210,Q006601,U01398,P00158,10,0,0,0,0,0,2026-07-30T05:23:31+10:00,validation
I00079211,Q006601,U01398,P00147,11,1,0,0,18.3,1,2026-07-30T05:23:56+10:00,validation
I00079212,Q006601,U01398,P00138,12,1,1,1,49.9,3,2026-07-30T05:23:33+10:00,validation
I00079213,Q006602,U01843,P00125,1,1,0,0,75.6,3,2026-07-30T05:51:09+10:00,validation
I00079214,Q006602,U01843,P00174,2,1,0,0,50.9,3,2026-07-30T05:51:27+10:00,validation
I00079215,Q006602,U01843,P00240,3,1,0,0,52.9,3,2026-07-30T05:51:55+10:00,validation
I00079216,Q006602,U01843,P00162,4,1,1,0,60.0,3,2026-07-30T05:51:37+10:00,validation
I00079217,Q006602,U01843,P00212,5,0,0,0,0,2,2026-07-30T05:52:12+10:00,validation
I00079218,Q006602,U01843,P00155,6,1,1,1,69.7,3,2026-07-30T05:52:31+10:00,validation
I00079219,Q006602,U01843,P00202,7,0,0,0,0,2,2026-07-30T05:52:05+10:00,validation
I00079220,Q006602,U01843,P00163,8,1,1,0,35.8,2,2026-07-30T05:51:56+10:00,validation
I00079221,Q006602,U01843,P00175,9,0,0,0,0,1,2026-07-30T05:52:09+10:00,validation
I00079222,Q006602,U01843,P00140,10,1,0,0,45.1,3,2026-07-30T05:52:47+10:00,validation
I00079223,Q006602,U01843,P00194,11,1,1,0,57.7,3,2026-07-30T05:52:21+10:00,validation
I00079224,Q006602,U01843,P00134,12,0,0,0,0,2,2026-07-30T05:52:41+10:00,validation
I00079225,Q006603,U00108,P00231,1,0,0,0,0,3,2026-07-30T06:20:52+10:00,validation
I00079226,Q006603,U00108,P00192,2,1,0,0,63.4,3,2026-07-30T06:20:35+10:00,validation
I00079227,Q006603,U00108,P00240,3,0,0,0,0,3,2026-07-30T06:21:02+10:00,validation
I00079228,Q006603,U00108,P00123,4,1,0,0,68.3,3,2026-07-30T06:21:09+10:00,validation
I00079229,Q006603,U00108,P00236,5,1,0,0,57.6,3,2026-07-30T06:21:16+10:00,validation
I00079230,Q006603,U00108,P00212,6,0,0,0,0,1,2026-07-30T06:20:53+10:00,validation
I00079231,Q006603,U00108,P00169,7,0,0,0,0,2,2026-07-30T06:21:01+10:00,validation
I00079232,Q006603,U00108,P00227,8,1,1,0,70.1,3,2026-07-30T06:21:32+10:00,validation
I00079233,Q006603,U00108,P00147,9,1,1,0,60.7,3,2026-07-30T06:21:08+10:00,validation
I00079234,Q006603,U00108,P00194,10,1,0,0,73.7,3,2026-07-30T06:21:50+10:00,validation
I00079235,Q006603,U00108,P00232,11,1,0,0,47.5,3,2026-07-30T06:21:31+10:00,validation
I00079236,Q006603,U00108,P00136,12,0,0,0,0,2,2026-07-30T06:22:13+10:00,validation
I00079237,Q006604,U01611,P00462,1,1,1,0,60.5,3,2026-07-30T06:53:23+10:00,validation
I00079238,Q006604,U01611,P00475,2,0,0,0,0,1,2026-07-30T06:53:43+10:00,validation
I00079239,Q006604,U01611,P00378,3,0,0,0,0,3,2026-07-30T06:53:28+10:00,validation
I00079240,Q006604,U01611,P00364,4,0,0,0,0,1,2026-07-30T06:54:12+10:00,validation
I00079241,Q006604,U01611,P00455,5,0,0,0,0,2,2026-07-30T06:53:51+10:00,validation
I00079242,Q006604,U01611,P00431,6,0,0,0,0,2,2026-07-30T06:54:07+10:00,validation
I00079243,Q006604,U01611,P00426,7,1,1,0,74.1,3,2026-07-30T06:54:31+10:00,validation
I00079244,Q006604,U01611,P00473,8,0,0,0,0,3,2026-07-30T06:54:35+10:00,validation
I00079245,Q006604,U01611,P00362,9,0,0,0,0,3,2026-07-30T06:54:19+10:00,validation
I00079246,Q006604,U01611,P00376,10,0,0,0,0,2,2026-07-30T06:54:18+10:00,validation
I00079247,Q006604,U01611,P00409,11,1,0,0,52.6,3,2026-07-30T06:54:37+10:00,validation
I00079248,Q006604,U01611,P00432,12,0,0,0,0,1,2026-07-30T06:54:26+10:00,validation
I00079249,Q006605,U01097,P00287,1,1,0,0,72.4,3,2026-07-30T07:30:14+10:00,validation
I00079250,Q006605,U01097,P00345,2,1,1,0,57.1,3,2026-07-30T07:30:37+10:00,validation
I00079251,Q006605,U01097,P00259,3,0,0,0,0,1,2026-07-30T07:30:57+10:00,validation
I00079252,Q006605,U01097,P00302,4,0,0,0,0,3,2026-07-30T07:31:07+10:00,validation
I00079253,Q006605,U01097,P00311,5,1,0,0,50.2,3,2026-07-30T07:30:42+10:00,validation
I00079254,Q006605,U01097,P00293,6,0,0,0,0,3,2026-07-30T07:30:56+10:00,validation
I00079255,Q006605,U01097,P00313,7,1,1,0,63.0,3,2026-07-30T07:31:04+10:00,validation
I00079256,Q006605,U01097,P00318,8,0,0,0,0,1,2026-07-30T07:31:43+10:00,validation
I00079257,Q006605,U01097,P00256,9,1,0,0,52.9,2,2026-07-30T07:31:25+10:00,validation
I00079258,Q006605,U01097,P00264,10,0,0,0,0,1,2026-07-30T07:31:52+10:00,validation
I00079259,Q006605,U01097,P00291,11,0,0,0,0,1,2026-07-30T07:31:21+10:00,validation
I00079260,Q006605,U01097,P00283,12,1,0,0,36.2,1,2026-07-30T07:32:03+10:00,validation
I00079261,Q006606,U00238,P00059,1,0,0,0,0,3,2026-07-30T07:41:48+10:00,validation
I00079262,Q006606,U00238,P00069,2,1,1,0,74.6,3,2026-07-30T07:41:56+10:00,validation
I00079263,Q006606,U00238,P00046,3,0,0,0,0,3,2026-07-30T07:41:32+10:00,validation
I00079264,Q006606,U00238,P00093,4,1,1,0,73.5,3,2026-07-30T07:42:12+10:00,validation
I00079265,Q006606,U00238,P00095,5,0,0,0,0,3,2026-07-30T07:42:18+10:00,validation
I00079266,Q006606,U00238,P00064,6,1,1,0,39.7,2,2026-07-30T07:41:51+10:00,validation
I00079267,Q006606,U00238,P00077,7,1,1,0,56.3,3,2026-07-30T07:42:32+10:00,validation
I00079268,Q006606,U00238,P00028,8,1,1,1,62.7,3,2026-07-30T07:42:16+10:00,validation
I00079269,Q006606,U00238,P00091,9,0,0,0,0,3,2026-07-30T07:42:10+10:00,validation
I00079270,Q006606,U00238,P00071,10,0,0,0,0,3,2026-07-30T07:42:14+10:00,validation
I00079271,Q006606,U00238,P00040,11,0,0,0,0,2,2026-07-30T07:43:04+10:00,validation
I00079272,Q006606,U00238,P00083,12,0,0,0,0,2,2026-07-30T07:42:48+10:00,validation
I00079273,Q006607,U02235,P00476,1,0,0,0,0,2,2026-07-30T08:13:22+10:00,validation
I00079274,Q006607,U02235,P00393,2,0,0,0,0,1,2026-07-30T08:13:48+10:00,validation
I00079275,Q006607,U02235,P00457,3,0,0,0,0,0,2026-07-30T08:13:31+10:00,validation
I00079276,Q006607,U02235,P00454,4,0,0,0,0,0,2026-07-30T08:14:16+10:00,validation
I00079277,Q006607,U02235,P00392,5,1,0,0,32.8,1,2026-07-30T08:14:13+10:00,validation
I00079278,Q006607,U02235,P00419,6,0,0,0,0,2,2026-07-30T08:14:10+10:00,validation
I00079279,Q006607,U02235,P00472,7,1,0,0,28.1,1,2026-07-30T08:14:18+10:00,validation
I00079280,Q006607,U02235,P00475,8,0,0,0,0,0,2026-07-30T08:14:38+10:00,validation
I00079281,Q006607,U02235,P00403,9,0,0,0,0,0,2026-07-30T08:14:49+10:00,validation
I00079282,Q006607,U02235,P00478,10,1,0,0,36.5,1,2026-07-30T08:14:31+10:00,validation
I00079283,Q006607,U02235,P00366,11,0,0,0,0,1,2026-07-30T08:14:52+10:00,validation
I00079284,Q006607,U02235,P00434,12,0,0,0,0,0,2026-07-30T08:15:07+10:00,validation
I00079285,Q006608,U01335,P00235,1,0,0,0,0,1,2026-07-30T08:57:10+10:00,validation
I00079286,Q006608,U01335,P00215,2,1,0,0,68.9,3,2026-07-30T08:58:02+10:00,validation
I00079287,Q006608,U01335,P00220,3,0,0,0,0,1,2026-07-30T08:58:00+10:00,validation
I00079288,Q006608,U01335,P00163,4,1,1,0,39.0,2,2026-07-30T08:57:33+10:00,validation
I00079289,Q006608,U01335,P00202,5,0,0,0,0,2,2026-07-30T08:57:50+10:00,validation
I00079290,Q006608,U01335,P00171,6,0,0,0,0,0,2026-07-30T08:58:11+10:00,validation
I00079291,Q006608,U01335,P00240,7,1,1,0,43.5,1,2026-07-30T08:57:51+10:00,validation
I00079292,Q006608,U01335,P00160,8,1,0,0,55.1,3,2026-07-30T08:58:09+10:00,validation
I00079293,Q006608,U01335,P00211,9,0,0,0,0,0,2026-07-30T08:58:25+10:00,validation
I00079294,Q006608,U01335,P00195,10,0,0,0,0,0,2026-07-30T08:58:10+10:00,validation
I00079295,Q006608,U01335,P00229,11,0,0,0,0,2,2026-07-30T08:58:41+10:00,validation
I00079296,Q006608,U01335,P00168,12,1,0,0,52.0,2,2026-07-30T08:59:14+10:00,validation
I00079297,Q006609,U01365,P00332,1,1,1,0,66.7,3,2026-07-30T09:17:32+10:00,validation
I00079298,Q006609,U01365,P00348,2,1,0,0,53.7,3,2026-07-30T09:17:45+10:00,validation
I00079299,Q006609,U01365,P00292,3,0,0,0,0,1,2026-07-30T09:17:27+10:00,validation
I00079300,Q006609,U01365,P00344,4,0,0,0,0,3,2026-07-30T09:18:02+10:00,validation
I00079301,Q006609,U01365,P00333,5,0,0,0,0,3,2026-07-30T09:17:50+10:00,validation
I00079302,Q006609,U01365,P00309,6,1,1,0,44.4,3,2026-07-30T09:18:14+10:00,validation
I00079303,Q006609,U01365,P00286,7,1,1,1,57.8,3,2026-07-30T09:18:01+10:00,validation
I00079304,Q006609,U01365,P00285,8,1,0,0,53.9,3,2026-07-30T09:18:04+10:00,validation
I00079305,Q006609,U01365,P00301,9,0,0,0,0,2,2026-07-30T09:18:52+10:00,validation
I00079306,Q006609,U01365,P00270,10,0,0,0,0,2,2026-07-30T09:18:48+10:00,validation
I00079307,Q006609,U01365,P00305,11,1,1,1,65.9,3,2026-07-30T09:18:52+10:00,validation
I00079308,Q006609,U01365,P00266,12,0,0,0,0,2,2026-07-30T09:18:33+10:00,validation
I00079309,Q006610,U00274,P00593,1,1,1,1,53.0,3,2026-07-30T09:59:31+10:00,validation
I00079310,Q006610,U00274,P00515,2,1,1,1,62.2,3,2026-07-30T10:00:00+10:00,validation
I00079311,Q006610,U00274,P00585,3,1,1,0,51.0,3,2026-07-30T09:59:21+10:00,validation
I00079312,Q006610,U00274,P00526,4,0,0,0,0,3,2026-07-30T10:00:00+10:00,validation
I00079313,Q006610,U00274,P00542,5,0,0,0,0,1,2026-07-30T10:00:10+10:00,validation
I00079314,Q006610,U00274,P00578,6,0,0,0,0,0,2026-07-30T10:00:23+10:00,validation
I00079315,Q006610,U00274,P00546,7,0,0,0,0,1,2026-07-30T09:59:56+10:00,validation
I00079316,Q006610,U00274,P00539,8,1,0,0,32.0,2,2026-07-30T10:00:33+10:00,validation
I00079317,Q006610,U00274,P00550,9,0,0,0,0,2,2026-07-30T10:00:45+10:00,validation
I00079318,Q006610,U00274,P00481,10,1,1,1,54.2,3,2026-07-30T10:00:32+10:00,validation
I00079319,Q006610,U00274,P00486,11,1,0,0,70.5,3,2026-07-30T10:00:26+10:00,validation
I00079320,Q006610,U00274,P00594,12,0,0,0,0,2,2026-07-30T10:00:37+10:00,validation
I00079321,Q006611,U01319,P00333,1,1,0,0,59.3,3,2026-07-30T10:12:49+10:00,validation
I00079322,Q006611,U01319,P00330,2,1,0,0,68.5,3,2026-07-30T10:12:32+10:00,validation
I00079323,Q006611,U01319,P00248,3,0,0,0,0,3,2026-07-30T10:12:34+10:00,validation
I00079324,Q006611,U01319,P00337,4,0,0,0,0,3,2026-07-30T10:12:59+10:00,validation
I00079325,Q006611,U01319,P00354,5,1,0,0,64.6,3,2026-07-30T10:13:25+10:00,validation
I00079326,Q006611,U01319,P00351,6,1,0,0,62.8,3,2026-07-30T10:13:29+10:00,validation
I00079327,Q006611,U01319,P00357,7,0,0,0,0,3,2026-07-30T10:13:32+10:00,validation
I00079328,Q006611,U01319,P00311,8,0,0,0,0,2,2026-07-30T10:13:23+10:00,validation
I00079329,Q006611,U01319,P00313,9,1,0,0,58.5,2,2026-07-30T10:13:47+10:00,validation
I00079330,Q006611,U01319,P00350,10,1,0,0,56.2,3,2026-07-30T10:14:00+10:00,validation
I00079331,Q006611,U01319,P00245,11,0,0,0,0,3,2026-07-30T10:14:07+10:00,validation
I00079332,Q006611,U01319,P00297,12,0,0,0,0,2,2026-07-30T10:13:27+10:00,validation
I00079333,Q006612,U02441,P00104,1,1,1,1,57.4,3,2026-07-30T10:43:33+10:00,validation
I00079334,Q006612,U02441,P00013,2,1,0,0,53.0,3,2026-07-30T10:43:18+10:00,validation
I00079335,Q006612,U02441,P00117,3,0,0,0,0,1,2026-07-30T10:43:42+10:00,validation
I00079336,Q006612,U02441,P00041,4,0,0,0,0,3,2026-07-30T10:43:44+10:00,validation
I00079337,Q006612,U02441,P00055,5,1,1,1,67.4,3,2026-07-30T10:43:42+10:00,validation
I00079338,Q006612,U02441,P00078,6,1,1,1,67.9,3,2026-07-30T10:44:11+10:00,validation
I00079339,Q006612,U02441,P00022,7,1,0,0,65.9,3,2026-07-30T10:44:05+10:00,validation
I00079340,Q006612,U02441,P00057,8,1,0,0,55.9,3,2026-07-30T10:44:07+10:00,validation
I00079341,Q006612,U02441,P00036,9,1,0,0,39.6,2,2026-07-30T10:44:12+10:00,validation
I00079342,Q006612,U02441,P00109,10,1,0,0,38.0,2,2026-07-30T10:44:30+10:00,validation
I00079343,Q006612,U02441,P00010,11,1,1,0,65.8,3,2026-07-30T10:44:35+10:00,validation
I00079344,Q006612,U02441,P00061,12,0,0,0,0,3,2026-07-30T10:45:09+10:00,validation
I00079345,Q006613,U02327,P00399,1,1,0,0,29.2,1,2026-07-30T11:18:46+10:00,validation
I00079346,Q006613,U02327,P00377,2,1,0,0,45.3,2,2026-07-30T11:19:00+10:00,validation
I00079347,Q006613,U02327,P00364,3,1,0,0,48.7,2,2026-07-30T11:18:43+10:00,validation
I00079348,Q006613,U02327,P00441,4,0,0,0,0,0,2026-07-30T11:18:32+10:00,validation
I00079349,Q006613,U02327,P00384,5,0,0,0,0,1,2026-07-30T11:18:38+10:00,validation
I00079350,Q006613,U02327,P00373,6,1,0,0,39.4,2,2026-07-30T11:19:29+10:00,validation
I00079351,Q006613,U02327,P00402,7,0,0,0,0,2,2026-07-30T11:19:09+10:00,validation
I00079352,Q006613,U02327,P00445,8,0,0,0,0,1,2026-07-30T11:19:34+10:00,validation
I00079353,Q006613,U02327,P00370,9,1,0,0,43.1,2,2026-07-30T11:19:51+10:00,validation
I00079354,Q006613,U02327,P00430,10,0,0,0,0,1,2026-07-30T11:19:20+10:00,validation
I00079355,Q006613,U02327,P00453,11,1,0,0,24.8,1,2026-07-30T11:19:20+10:00,validation
I00079356,Q006613,U02327,P00433,12,0,0,0,0,1,2026-07-30T11:19:50+10:00,validation
I00079357,Q006614,U00312,P00075,1,1,0,0,46.2,3,2026-07-30T11:56:23+10:00,validation
I00079358,Q006614,U00312,P00013,2,1,1,1,53.4,3,2026-07-30T11:56:14+10:00,validation
I00079359,Q006614,U00312,P00056,3,1,1,1,66.8,3,2026-07-30T11:56:25+10:00,validation
I00079360,Q006614,U00312,P00103,4,1,0,0,40.6,2,2026-07-30T11:56:40+10:00,validation
I00079361,Q006614,U00312,P00067,5,1,0,0,49.0,2,2026-07-30T11:57:16+10:00,validation
I00079362,Q006614,U00312,P00083,6,0,0,0,0,2,2026-07-30T11:56:45+10:00,validation
I00079363,Q006614,U00312,P00020,7,0,0,0,0,2,2026-07-30T11:57:29+10:00,validation
I00079364,Q006614,U00312,P00060,8,0,0,0,0,1,2026-07-30T11:57:06+10:00,validation
I00079365,Q006614,U00312,P00036,9,1,1,1,48.5,3,2026-07-30T11:57:49+10:00,validation
I00079366,Q006614,U00312,P00009,10,0,0,0,0,2,2026-07-30T11:57:14+10:00,validation
I00079367,Q006614,U00312,P00111,11,0,0,0,0,1,2026-07-30T11:57:40+10:00,validation
I00079368,Q006614,U00312,P00049,12,0,0,0,0,1,2026-07-30T11:57:43+10:00,validation
I00079369,Q006615,U01245,P00154,1,1,0,0,26.5,1,2026-07-30T12:14:35+10:00,validation
I00079370,Q006615,U01245,P00215,2,0,0,0,0,0,2026-07-30T12:14:44+10:00,validation
I00079371,Q006615,U01245,P00205,3,1,0,0,41.3,2,2026-07-30T12:14:51+10:00,validation
I00079372,Q006615,U01245,P00162,4,0,0,0,0,0,2026-07-30T12:14:42+10:00,validation
I00079373,Q006615,U01245,P00203,5,0,0,0,0,1,2026-07-30T12:14:36+10:00,validation
I00079374,Q006615,U01245,P00187,6,0,0,0,0,1,2026-07-30T12:15:29+10:00,validation
I00079375,Q006615,U01245,P00167,7,0,0,0,0,0,2026-07-30T12:14:49+10:00,validation
I00079376,Q006615,U01245,P00238,8,0,0,0,0,0,2026-07-30T12:15:39+10:00,validation
I00079377,Q006615,U01245,P00171,9,0,0,0,0,0,2026-07-30T12:15:31+10:00,validation
I00079378,Q006615,U01245,P00155,10,1,0,0,17.6,1,2026-07-30T12:15:40+10:00,validation
I00079379,Q006615,U01245,P00194,11,0,0,0,0,0,2026-07-30T12:15:23+10:00,validation
I00079380,Q006615,U01245,P00160,12,0,0,0,0,0,2026-07-30T12:15:27+10:00,validation
I00079381,Q006616,U00618,P00075,1,1,0,0,53.4,2,2026-07-30T12:45:41+10:00,validation
I00079382,Q006616,U00618,P00093,2,1,0,0,27.0,1,2026-07-30T12:45:50+10:00,validation
I00079383,Q006616,U00618,P00056,3,0,0,0,0,0,2026-07-30T12:45:22+10:00,validation
I00079384,Q006616,U00618,P00114,4,1,1,0,68.3,3,2026-07-30T12:45:48+10:00,validation
I00079385,Q006616,U00618,P00070,5,1,1,0,48.0,2,2026-07-30T12:45:56+10:00,validation
I00079386,Q006616,U00618,P00030,6,0,0,0,0,2,2026-07-30T12:45:47+10:00,validation
I00079387,Q006616,U00618,P00055,7,1,0,0,48.0,2,2026-07-30T12:46:04+10:00,validation
I00079388,Q006616,U00618,P00035,8,0,0,0,0,2,2026-07-30T12:46:31+10:00,validation
I00079389,Q006616,U00618,P00015,9,0,0,0,0,1,2026-07-30T12:46:24+10:00,validation
I00079390,Q006616,U00618,P00068,10,0,0,0,0,1,2026-07-30T12:46:36+10:00,validation
I00079391,Q006616,U00618,P00033,11,1,1,0,47.3,2,2026-07-30T12:46:29+10:00,validation
I00079392,Q006616,U00618,P00115,12,0,0,0,0,0,2026-07-30T12:46:54+10:00,validation
I00079393,Q006617,U01015,P00103,1,1,0,0,52.3,2,2026-07-30T13:22:25+10:00,validation
I00079394,Q006617,U01015,P00024,2,1,0,0,69.7,3,2026-07-30T13:22:35+10:00,validation
I00079395,Q006617,U01015,P00023,3,1,1,0,60.2,3,2026-07-30T13:23:02+10:00,validation
I00079396,Q006617,U01015,P00013,4,0,0,0,0,2,2026-07-30T13:22:54+10:00,validation
I00079397,Q006617,U01015,P00026,5,1,0,0,66.4,3,2026-07-30T13:23:15+10:00,validation
I00079398,Q006617,U01015,P00056,6,0,0,0,0,2,2026-07-30T13:23:18+10:00,validation
I00079399,Q006617,U01015,P00051,7,0,0,0,0,2,2026-07-30T13:22:55+10:00,validation
I00079400,Q006617,U01015,P00007,8,0,0,0,0,1,2026-07-30T13:23:40+10:00,validation
I00079401,Q006617,U01015,P00079,9,0,0,0,0,2,2026-07-30T13:23:41+10:00,validation
I00079402,Q006617,U01015,P00070,10,0,0,0,0,2,2026-07-30T13:23:36+10:00,validation
I00079403,Q006617,U01015,P00033,11,0,0,0,0,1,2026-07-30T13:24:07+10:00,validation
I00079404,Q006617,U01015,P00076,12,0,0,0,0,1,2026-07-30T13:23:25+10:00,validation
I00079405,Q006618,U01343,P00189,1,0,0,0,0,0,2026-07-30T13:40:37+10:00,validation
I00079406,Q006618,U01343,P00167,2,1,1,1,54.3,3,2026-07-30T13:41:01+10:00,validation
I00079407,Q006618,U01343,P00238,3,1,0,0,42.5,2,2026-07-30T13:40:53+10:00,validation
I00079408,Q006618,U01343,P00162,4,1,0,0,43.7,2,2026-07-30T13:40:50+10:00,validation
I00079409,Q006618,U01343,P00191,5,0,0,0,0,1,2026-07-30T13:41:17+10:00,validation
I00079410,Q006618,U01343,P00200,6,1,0,0,32.8,2,2026-07-30T13:40:55+10:00,validation
I00079411,Q006618,U01343,P00164,7,1,1,1,42.8,3,2026-07-30T13:41:06+10:00,validation
I00079412,Q006618,U01343,P00124,8,1,0,0,43.3,2,2026-07-30T13:41:18+10:00,validation
I00079413,Q006618,U01343,P00171,9,0,0,0,0,0,2026-07-30T13:41:44+10:00,validation
I00079414,Q006618,U01343,P00226,10,1,1,0,58.1,3,2026-07-30T13:41:31+10:00,validation
I00079415,Q006618,U01343,P00149,11,0,0,0,0,1,2026-07-30T13:41:21+10:00,validation
I00079416,Q006618,U01343,P00147,12,0,0,0,0,0,2026-07-30T13:42:14+10:00,validation
I00079417,Q006619,U01800,P00537,1,1,0,0,56.5,3,2026-07-30T14:16:53+10:00,validation
I00079418,Q006619,U01800,P00529,2,0,0,0,0,1,2026-07-30T14:17:04+10:00,validation
I00079419,Q006619,U01800,P00593,3,1,1,0,57.7,3,2026-07-30T14:16:46+10:00,validation
I00079420,Q006619,U01800,P00520,4,1,1,1,68.8,3,2026-07-30T14:17:15+10:00,validation
I00079421,Q006619,U01800,P00561,5,0,0,0,0,2,2026-07-30T14:16:55+10:00,validation
I00079422,Q006619,U01800,P00558,6,1,1,0,44.1,2,2026-07-30T14:16:51+10:00,validation
I00079423,Q006619,U01800,P00524,7,1,0,0,39.0,1,2026-07-30T14:17:31+10:00,validation
I00079424,Q006619,U01800,P00491,8,0,0,0,0,3,2026-07-30T14:17:15+10:00,validation
I00079425,Q006619,U01800,P00490,9,0,0,0,0,1,2026-07-30T14:17:07+10:00,validation
I00079426,Q006619,U01800,P00541,10,0,0,0,0,2,2026-07-30T14:17:15+10:00,validation
I00079427,Q006619,U01800,P00598,11,1,1,0,48.8,2,2026-07-30T14:17:21+10:00,validation
I00079428,Q006619,U01800,P00551,12,1,0,0,54.7,2,2026-07-30T14:17:47+10:00,validation
I00079429,Q006620,U02087,P00001,1,1,0,0,51.6,3,2026-07-30T14:54:39+10:00,validation
I00079430,Q006620,U02087,P00056,2,1,0,0,42.7,2,2026-07-30T14:54:33+10:00,validation
I00079431,Q006620,U02087,P00101,3,0,0,0,0,2,2026-07-30T14:54:46+10:00,validation
I00079432,Q006620,U02087,P00041,4,0,0,0,0,3,2026-07-30T14:54:54+10:00,validation
I00079433,Q006620,U02087,P00088,5,1,0,0,74.5,3,2026-07-30T14:55:25+10:00,validation
I00079434,Q006620,U02087,P00032,6,0,0,0,0,1,2026-07-30T14:55:05+10:00,validation
I00079435,Q006620,U02087,P00070,7,1,0,0,65.9,3,2026-07-30T14:54:55+10:00,validation
