user_id,age_group,city_tier,price_sensitivity,preferred_brand,preferred_category,primary_use_case,created_at
U02143,25-34,新一线,0.1182,澄光,键鼠套装,差旅通勤,2024-11-13T09:00:00+10:00
U02144,18-24,三线及以下,0.1905,岚川,头戴耳机,差旅通勤,2026-04-08T09:00:00+10:00
U02145,18-24,一线,0.4509,岚川,头戴耳机,轻度游戏,2025-09-17T09:00:00+10:00
U02146,25-34,新一线,0.3273,玄甲,显示器,影音娱乐,2025-04-16T09:00:00+10:00
U02147,45+,二线,0.2707,玄甲,平板电脑,编程开发,2025-04-29T09:00:00+10:00
U02148,25-34,三线及以下,0.3832,玄甲,键鼠套装,内容创作,2024-12-21T09:00:00+10:00
U02149,25-34,新一线,0.7769,澄光,显示器,内容创作,2025-07-19T09:00:00+10:00
U02150,25-34,三线及以下,0.3127,澄光,键鼠套装,轻度游戏,2025-01-31T09:00:00+10:00
U02151,18-24,三线及以下,0.1888,星云,智能手机,学习办公,2024-09-17T09:00:00+10:00
U02152,18-24,二线,0.3457,星云,智能手机,内容创作,2025-03-18T09:00:00+10:00
U02153,25-34,新一线,0.7376,极昼,显示器,轻度游戏,2026-02-16T09:00:00+10:00
U02154,35-44,新一线,0.3662,云驰,笔记本电脑,编程开发,2025-11-10T09:00:00+10:00
U02155,18-24,三线及以下,0.8607,岚川,平板电脑,影音娱乐,2025-08-23T09:00:00+10:00
U02156,25-34,二线,0.5112,云驰,显示器,学习办公,2024-09-03T09:00:00+10:00
U02157,25-34,新一线,0.6324,澄光,平板电脑,内容创作,2024-07-10T09:00:00+10:00
U02158,25-34,二线,0.2314,岚川,键鼠套装,编程开发,2024-04-04T09:00:00+10:00
U02159,35-44,一线,0.5589,岚川,智能手机,影音娱乐,2025-11-22T09:00:00+10:00
U02160,45+,二线,0.7457,矩阵,笔记本电脑,内容创作,2025-08-14T09:00:00+10:00
U02161,18-24,一线,0.6163,澄光,显示器,学习办公,2025-06-06T09:00:00+10:00
U02162,18-24,新一线,0.2747,云驰,笔记本电脑,编程开发,2025-01-30T09:00:00+10:00
U02163,18-24,一线,0.1491,玄甲,笔记本电脑,内容创作,2024-08-21T09:00:00+10:00
U02164,18-24,二线,0.2384,玄甲,键鼠套装,内容创作,2024-12-27T09:00:00+10:00
U02165,25-34,一线,0.223,森屿,显示器,学习办公,2025-12-26T09:00:00+10:00
U02166,45+,三线及以下,0.6002,玄甲,键鼠套装,差旅通勤,2025-04-20T09:00:00+10:00
U02167,25-34,二线,0.2939,澄光,平板电脑,轻度游戏,2024-11-05T09:00:00+10:00
U02168,35-44,三线及以下,0.6931,岚川,笔记本电脑,内容创作,2025-10-11T09:00:00+10:00
U02169,35-44,新一线,0.3604,矩阵,平板电脑,内容创作,2024-10-25T09:00:00+10:00
U02170,18-24,二线,0.3926,澄光,智能手机,学习办公,2025-10-12T09:00:00+10:00
U02171,35-44,一线,0.7106,矩阵,头戴耳机,学习办公,2025-01-02T09:00:00+10:00
U02172,18-24,新一线,0.1406,星云,笔记本电脑,轻度游戏,2026-04-19T09:00:00+10:00
U02173,25-34,一线,0.5884,森屿,智能手机,轻度游戏,2024-12-18T09:00:00+10:00
U02174,18-24,三线及以下,0.2037,星云,头戴耳机,影音娱乐,2025-09-11T09:00:00+10:00
U02175,25-34,三线及以下,0.4537,岚川,头戴耳机,内容创作,2026-07-11T09:00:00+10:00
U02176,25-34,二线,0.3607,矩阵,显示器,学习办公,2025-04-06T09:00:00+10:00
U02177,25-34,二线,0.9309,星云,笔记本电脑,影音娱乐,2025-02-02T09:00:00+10:00
U02178,25-34,新一线,0.7294,极昼,键鼠套装,差旅通勤,2025-09-06T09:00:00+10:00
U02179,18-24,一线,0.2482,森屿,智能手机,编程开发,2024-03-21T09:00:00+10:00
U02180,35-44,一线,0.4823,矩阵,平板电脑,轻度游戏,2024-12-28T09:00:00+10:00
U02181,18-24,三线及以下,0.9094,矩阵,显示器,学习办公,2024-10-29T09:00:00+10:00
U02182,45+,新一线,0.3895,星云,头戴耳机,影音娱乐,2025-07-06T09:00:00+10:00
U02183,25-34,一线,0.3729,森屿,平板电脑,轻度游戏,2025-12-13T09:00:00+10:00
U02184,25-34,一线,0.2584,玄甲,智能手机,编程开发,2026-05-30T09:00:00+10:00
U02185,25-34,二线,0.294,矩阵,头戴耳机,学习办公,2025-12-27T09:00:00+10:00
U02186,18-24,三线及以下,0.626,岚川,平板电脑,影音娱乐,2026-01-06T09:00:00+10:00
U02187,25-34,二线,0.5265,极昼,智能手机,轻度游戏,2026-05-03T09:00:00+10:00
U02188,35-44,新一线,0.6122,澄光,头戴耳机,内容创作,2025-01-20T09:00:00+10:00
U02189,25-34,新一线,0.8336,极昼,智能手机,学习办公,2024-12-28T09:00:00+10:00
U02190,25-34,新一线,0.6583,森屿,键鼠套装,学习办公,2024-06-12T09:00:00+10:00
U02191,45+,新一线,0.3447,澄光,笔记本电脑,差旅通勤,2024-11-11T09:00:00+10:00
U02192,25-34,三线及以下,0.5035,森屿,显示器,学习办公,2024-12-15T09:00:00+10:00
U02193,25-34,一线,0.2826,玄甲,智能手机,内容创作,2024-07-04T09:00:00+10:00
U02194,18-24,一线,0.3117,矩阵,显示器,编程开发,2026-07-18T09:00:00+10:00
U02195,18-24,二线,0.6761,矩阵,平板电脑,影音娱乐,2025-07-20T09:00:00+10:00
U02196,25-34,新一线,0.7843,星云,笔记本电脑,编程开发,2025-05-26T09:00:00+10:00
U02197,45+,新一线,0.6886,森屿,智能手机,编程开发,2025-09-06T09:00:00+10:00
U02198,18-24,三线及以下,0.1882,澄光,显示器,学习办公,2024-07-16T09:00:00+10:00
U02199,25-34,二线,0.1924,玄甲,平板电脑,学习办公,2025-09-14T09:00:00+10:00
U02200,25-34,新一线,0.3177,岚川,键鼠套装,编程开发,2025-11-26T09:00:00+10:00
U02201,18-24,新一线,0.2942,玄甲,笔记本电脑,学习办公,2025-04-12T09:00:00+10:00
U02202,25-34,一线,0.4563,矩阵,显示器,轻度游戏,2026-03-12T09:00:00+10:00
U02203,35-44,二线,0.8844,澄光,头戴耳机,影音娱乐,2026-07-05T09:00:00+10:00
U02204,45+,三线及以下,0.6827,极昼,平板电脑,差旅通勤,2026-04-22T09:00:00+10:00
U02205,35-44,一线,0.814,岚川,智能手机,轻度游戏,2025-07-08T09:00:00+10:00
U02206,18-24,新一线,0.741,极昼,显示器,内容创作,2025-08-02T09:00:00+10:00
U02207,35-44,三线及以下,0.596,岚川,笔记本电脑,差旅通勤,2026-02-27T09:00:00+10:00
U02208,18-24,二线,0.9183,澄光,平板电脑,内容创作,2025-03-29T09:00:00+10:00
U02209,25-34,新一线,0.3104,澄光,笔记本电脑,差旅通勤,2024-09-15T09:00:00+10:00
U02210,45+,一线,0.5685,极昼,笔记本电脑,轻度游戏,2024-06-07T09:00:00+10:00
U02211,35-44,新一线,0.5572,矩阵,头戴耳机,编程开发,2026-04-28T09:00:00+10:00
U02212,18-24,一线,0.2701,澄光,智能手机,编程开发,2025-06-24T09:00:00+10:00
U02213,25-34,二线,0.539,玄甲,头戴耳机,差旅通勤,2024-10-23T09:00:00+10:00
U02214,45+,三线及以下,0.3484,极昼,智能手机,影音娱乐,2024-07-18T09:00:00+10:00
U02215,25-34,三线及以下,0.4683,澄光,头戴耳机,差旅通勤,2024-05-26T09:00:00+10:00
U02216,18-24,新一线,0.4892,云驰,显示器,轻度游戏,2025-02-03T09:00:00+10:00
U02217,25-34,三线及以下,0.5046,极昼,键鼠套装,学习办公,2024-10-20T09:00:00+10:00
U02218,35-44,新一线,0.1731,岚川,平板电脑,内容创作,2026-03-05T09:00:00+10:00
U02219,18-24,新一线,0.7774,澄光,键鼠套装,内容创作,2025-11-02T09:00:00+10:00
U02220,18-24,一线,0.7262,玄甲,头戴耳机,差旅通勤,2024-04-28T09:00:00+10:00
U02221,35-44,三线及以下,0.2854,玄甲,平板电脑,影音娱乐,2025-04-09T09:00:00+10:00
U02222,25-34,二线,0.5189,极昼,显示器,差旅通勤,2025-04-12T09:00:00+10:00
U02223,25-34,二线,0.2469,岚川,头戴耳机,影音娱乐,2025-04-26T09:00:00+10:00
U02224,25-34,新一线,0.4677,极昼,头戴耳机,内容创作,2026-04-22T09:00:00+10:00
U02225,18-24,新一线,0.5868,星云,平板电脑,轻度游戏,2024-08-20T09:00:00+10:00
U02226,45+,新一线,0.5725,云驰,显示器,编程开发,2025-08-14T09:00:00+10:00
U02227,35-44,一线,0.2429,玄甲,头戴耳机,轻度游戏,2024-03-17T09:00:00+10:00
U02228,35-44,新一线,0.7506,云驰,头戴耳机,学习办公,2025-04-05T09:00:00+10:00
U02229,45+,二线,0.26,星云,平板电脑,编程开发,2025-09-30T09:00:00+10:00
U02230,25-34,新一线,0.4685,玄甲,键鼠套装,学习办公,2025-07-25T09:00:00+10:00
U02231,18-24,二线,0.5162,矩阵,智能手机,差旅通勤,2025-03-15T09:00:00+10:00
U02232,18-24,二线,0.5021,星云,显示器,内容创作,2026-02-01T09:00:00+10:00
U02233,35-44,二线,0.2685,云驰,平板电脑,影音娱乐,2024-10-11T09:00:00+10:00
U02234,25-34,二线,0.8891,矩阵,平板电脑,影音娱乐,2025-01-29T09:00:00+10:00
U02235,45+,新一线,0.17,星云,键鼠套装,编程开发,2024-12-01T09:00:00+10:00
U02236,25-34,二线,0.5994,森屿,显示器,内容创作,2025-03-25T09:00:00+10:00
U02237,18-24,二线,0.5663,岚川,头戴耳机,内容创作,2024-07-01T09:00:00+10:00
U02238,35-44,二线,0.5936,矩阵,智能手机,差旅通勤,2024-07-01T09:00:00+10:00
U02239,18-24,新一线,0.3706,澄光,平板电脑,编程开发,2026-01-18T09:00:00+10:00
U02240,25-34,新一线,0.5154,玄甲,显示器,内容创作,2024-11-14T09:00:00+10:00
U02241,25-34,新一线,0.5913,澄光,笔记本电脑,内容创作,2025-05-17T09:00:00+10:00
U02242,25-34,三线及以下,0.4637,玄甲,智能手机,编程开发,2025-07-18T09:00:00+10:00
U02243,18-24,新一线,0.545,云驰,键鼠套装,学习办公,2024-12-24T09:00:00+10:00
U02244,35-44,一线,0.2078,矩阵,显示器,影音娱乐,2024-04-28T09:00:00+10:00
U02245,25-34,二线,0.8842,云驰,显示器,学习办公,2025-08-17T09:00:00+10:00
U02246,45+,新一线,0.8272,极昼,平板电脑,学习办公,2024-07-17T09:00:00+10:00
U02247,18-24,三线及以下,0.8062,矩阵,键鼠套装,编程开发,2026-02-08T09:00:00+10:00
U02248,45+,新一线,0.5955,森屿,键鼠套装,内容创作,2024-05-23T09:00:00+10:00
U02249,18-24,三线及以下,0.9673,澄光,头戴耳机,轻度游戏,2026-04-14T09:00:00+10:00
U02250,25-34,一线,0.2429,森屿,智能手机,内容创作,2024-12-26T09:00:00+10:00
U02251,18-24,一线,0.8606,云驰,显示器,差旅通勤,2025-03-21T09:00:00+10:00
U02252,18-24,一线,0.5544,玄甲,智能手机,内容创作,2025-02-14T09:00:00+10:00
U02253,35-44,二线,0.3797,云驰,笔记本电脑,影音娱乐,2024-07-29T09:00:00+10:00
U02254,35-44,二线,0.5813,云驰,显示器,轻度游戏,2024-04-04T09:00:00+10:00
U02255,18-24,一线,0.2914,澄光,键鼠套装,差旅通勤,2025-06-24T09:00:00+10:00
U02256,35-44,新一线,0.5836,岚川,头戴耳机,学习办公,2024-08-07T09:00:00+10:00
U02257,25-34,二线,0.6004,澄光,显示器,轻度游戏,2024-12-07T09:00:00+10:00
U02258,18-24,新一线,0.6137,森屿,显示器,影音娱乐,2024-11-10T09:00:00+10:00
U02259,35-44,三线及以下,0.3561,矩阵,平板电脑,学习办公,2026-01-03T09:00:00+10:00
U02260,18-24,三线及以下,0.4883,云驰,平板电脑,学习办公,2024-04-13T09:00:00+10:00
U02261,18-24,三线及以下,0.1853,玄甲,键鼠套装,内容创作,2025-05-09T09:00:00+10:00
U02262,35-44,三线及以下,0.6615,云驰,显示器,学习办公,2025-02-27T09:00:00+10:00
U02263,35-44,三线及以下,0.8886,岚川,键鼠套装,编程开发,2025-08-04T09:00:00+10:00
U02264,35-44,新一线,0.6232,玄甲,显示器,轻度游戏,2025-02-01T09:00:00+10:00
U02265,25-34,一线,0.4202,矩阵,头戴耳机,内容创作,2024-11-10T09:00:00+10:00
U02266,18-24,一线,0.5557,岚川,键鼠套装,影音娱乐,2026-05-24T09:00:00+10:00
U02267,25-34,三线及以下,0.1889,岚川,头戴耳机,差旅通勤,2025-08-09T09:00:00+10:00
U02268,25-34,新一线,0.6106,云驰,显示器,影音娱乐,2025-01-25T09:00:00+10:00
U02269,18-24,三线及以下,0.9231,极昼,头戴耳机,差旅通勤,2025-11-29T09:00:00+10:00
U02270,35-44,二线,0.7332,岚川,笔记本电脑,编程开发,2025-12-08T09:00:00+10:00
U02271,45+,二线,0.5686,星云,显示器,差旅通勤,2024-07-10T09:00:00+10:00
U02272,25-34,新一线,0.6834,云驰,键鼠套装,编程开发,2026-05-03T09:00:00+10:00
U02273,35-44,新一线,0.2983,澄光,平板电脑,编程开发,2025-09-18T09:00:00+10:00
U02274,45+,一线,0.4335,星云,平板电脑,影音娱乐,2025-07-01T09:00:00+10:00
U02275,45+,三线及以下,0.216,岚川,键鼠套装,学习办公,2026-06-08T09:00:00+10:00
U02276,25-34,一线,0.8064,森屿,键鼠套装,内容创作,2024-03-23T09:00:00+10:00
U02277,18-24,新一线,0.6931,矩阵,智能手机,编程开发,2024-09-10T09:00:00+10:00
U02278,45+,新一线,0.5925,矩阵,键鼠套装,学习办公,2026-02-05T09:00:00+10:00
U02279,18-24,新一线,0.2313,星云,显示器,差旅通勤,2025-06-26T09:00:00+10:00
U02280,25-34,新一线,0.3877,云驰,键鼠套装,轻度游戏,2024-04-05T09:00:00+10:00
U02281,25-34,一线,0.3751,澄光,显示器,差旅通勤,2024-09-11T09:00:00+10:00
U02282,25-34,二线,0.5329,云驰,平板电脑,影音娱乐,2025-03-05T09:00:00+10:00
U02283,25-34,三线及以下,0.2741,极昼,智能手机,影音娱乐,2025-07-29T09:00:00+10:00
U02284,25-34,二线,0.6278,森屿,智能手机,影音娱乐,2026-07-28T09:00:00+10:00
U02285,25-34,一线,0.7079,矩阵,智能手机,学习办公,2024-03-31T09:00:00+10:00
U02286,35-44,二线,0.7756,矩阵,头戴耳机,轻度游戏,2026-05-16T09:00:00+10:00
U02287,18-24,新一线,0.3955,星云,平板电脑,学习办公,2025-10-14T09:00:00+10:00
U02288,25-34,新一线,0.3192,玄甲,显示器,内容创作,2024-05-31T09:00:00+10:00
U02289,35-44,新一线,0.9906,极昼,智能手机,学习办公,2025-08-04T09:00:00+10:00
U02290,25-34,三线及以下,0.5946,云驰,平板电脑,差旅通勤,2025-07-13T09:00:00+10:00
U02291,25-34,一线,0.6254,云驰,显示器,学习办公,2024-08-31T09:00:00+10:00
U02292,45+,二线,0.3327,云驰,智能手机,差旅通勤,2024-11-16T09:00:00+10:00
U02293,45+,一线,0.856,云驰,头戴耳机,影音娱乐,2025-06-09T09:00:00+10:00
U02294,18-24,二线,0.5304,极昼,笔记本电脑,内容创作,2024-12-10T09:00:00+10:00
U02295,45+,新一线,0.1323,云驰,笔记本电脑,轻度游戏,2026-05-28T09:00:00+10:00
U02296,18-24,一线,0.5384,森屿,键鼠套装,影音娱乐,2025-01-27T09:00:00+10:00
U02297,18-24,新一线,0.1399,星云,键鼠套装,学习办公,2025-06-20T09:00:00+10:00
U02298,25-34,新一线,0.2436,矩阵,显示器,轻度游戏,2026-03-20T09:00:00+10:00
U02299,35-44,新一线,0.1338,澄光,键鼠套装,影音娱乐,2026-04-08T09:00:00+10:00
U02300,35-44,一线,0.1651,矩阵,智能手机,轻度游戏,2025-06-29T09:00:00+10:00
U02301,35-44,三线及以下,0.4767,星云,平板电脑,学习办公,2026-06-14T09:00:00+10:00
U02302,35-44,二线,0.3141,澄光,头戴耳机,学习办公,2025-11-12T09:00:00+10:00
U02303,25-34,三线及以下,0.7999,玄甲,智能手机,轻度游戏,2024-04-24T09:00:00+10:00
U02304,18-24,一线,0.8299,澄光,平板电脑,影音娱乐,2024-10-08T09:00:00+10:00
U02305,45+,一线,0.5793,矩阵,笔记本电脑,编程开发,2026-06-21T09:00:00+10:00
U02306,35-44,二线,0.4418,矩阵,显示器,学习办公,2024-08-19T09:00:00+10:00
U02307,18-24,三线及以下,0.4647,极昼,头戴耳机,内容创作,2025-12-22T09:00:00+10:00
U02308,45+,一线,0.5654,极昼,笔记本电脑,学习办公,2026-06-04T09:00:00+10:00
U02309,25-34,新一线,0.3724,岚川,平板电脑,编程开发,2024-11-24T09:00:00+10:00
U02310,25-34,二线,0.1463,森屿,智能手机,内容创作,2025-12-10T09:00:00+10:00
U02311,35-44,新一线,0.7823,森屿,显示器,内容创作,2024-11-01T09:00:00+10:00
U02312,18-24,一线,0.1872,岚川,智能手机,编程开发,2025-06-24T09:00:00+10:00
U02313,25-34,一线,0.4397,矩阵,键鼠套装,差旅通勤,2026-05-20T09:00:00+10:00
U02314,18-24,一线,0.4011,矩阵,智能手机,差旅通勤,2025-04-04T09:00:00+10:00
U02315,45+,一线,0.2931,云驰,笔记本电脑,编程开发,2024-12-16T09:00:00+10:00
U02316,18-24,新一线,0.4941,云驰,平板电脑,轻度游戏,2025-12-14T09:00:00+10:00
U02317,35-44,一线,0.7608,澄光,平板电脑,轻度游戏,2025-06-17T09:00:00+10:00
U02318,25-34,新一线,0.5627,云驰,键鼠套装,轻度游戏,2025-04-25T09:00:00+10:00
U02319,35-44,一线,0.8098,玄甲,智能手机,影音娱乐,2025-03-04T09:00:00+10:00
U02320,18-24,新一线,0.492,岚川,显示器,编程开发,2025-05-12T09:00:00+10:00
U02321,45+,新一线,0.5348,岚川,键鼠套装,轻度游戏,2026-06-21T09:00:00+10:00
U02322,35-44,二线,0.4877,森屿,笔记本电脑,影音娱乐,2025-02-26T09:00:00+10:00
U02323,35-44,新一线,0.3823,玄甲,键鼠套装,轻度游戏,2024-07-21T09:00:00+10:00
U02324,18-24,新一线,0.714,矩阵,显示器,编程开发,2025-10-27T09:00:00+10:00
U02325,25-34,三线及以下,0.825,矩阵,智能手机,学习办公,2024-07-12T09:00:00+10:00
U02326,25-34,一线,0.6123,森屿,笔记本电脑,轻度游戏,2026-03-17T09:00:00+10:00
U02327,25-34,三线及以下,0.545,森屿,头戴耳机,内容创作,2025-12-02T09:00:00+10:00
U02328,35-44,一线,0.8336,云驰,头戴耳机,差旅通勤,2025-02-03T09:00:00+10:00
U02329,35-44,二线,0.4156,极昼,智能手机,轻度游戏,2026-03-20T09:00:00+10:00
U02330,18-24,一线,0.3212,星云,头戴耳机,轻度游戏,2024-10-12T09:00:00+10:00
U02331,18-24,二线,0.6985,极昼,笔记本电脑,差旅通勤,2024-07-07T09:00:00+10:00
U02332,25-34,二线,0.5763,矩阵,平板电脑,差旅通勤,2024-12-14T09:00:00+10:00
U02333,25-34,新一线,0.6789,云驰,智能手机,影音娱乐,2025-05-13T09:00:00+10:00
U02334,18-24,新一线,0.6059,玄甲,智能手机,内容创作,2024-10-13T09:00:00+10:00
U02335,35-44,二线,0.1936,森屿,笔记本电脑,编程开发,2026-03-17T09:00:00+10:00
U02336,18-24,一线,0.6694,岚川,显示器,学习办公,2025-12-12T09:00:00+10:00
U02337,35-44,二线,0.7097,云驰,显示器,学习办公,2024-10-23T09:00:00+10:00
U02338,25-34,二线,0.3326,澄光,笔记本电脑,轻度游戏,2026-06-26T09:00:00+10:00
U02339,35-44,一线,0.7878,极昼,头戴耳机,差旅通勤,2025-08-12T09:00:00+10:00
U02340,25-34,新一线,0.1942,极昼,头戴耳机,内容创作,2024-12-07T09:00:00+10:00
U02341,25-34,三线及以下,0.2802,岚川,智能手机,学习办公,2024-12-13T09:00:00+10:00
U02342,25-34,一线,0.4767,森屿,键鼠套装,轻度游戏,2024-08-05T09:00:00+10:00
U02343,18-24,一线,0.5375,极昼,头戴耳机,差旅通勤,2025-10-17T09:00:00+10:00
U02344,35-44,一线,0.3472,云驰,智能手机,编程开发,2025-12-05T09:00:00+10:00
U02345,18-24,一线,0.9161,云驰,智能手机,轻度游戏,2025-09-21T09:00:00+10:00
U02346,35-44,二线,0.5146,澄光,智能手机,影音娱乐,2024-10-31T09:00:00+10:00
U02347,25-34,三线及以下,0.7758,森屿,头戴耳机,差旅通勤,2024-08-08T09:00:00+10:00
U02348,18-24,一线,0.5669,澄光,显示器,编程开发,2025-10-21T09:00:00+10:00
U02349,25-34,二线,0.7993,极昼,智能手机,差旅通勤,2024-04-16T09:00:00+10:00
U02350,25-34,一线,0.4087,矩阵,平板电脑,学习办公,2026-06-28T09:00:00+10:00
U02351,18-24,二线,0.5307,矩阵,头戴耳机,差旅通勤,2024-10-08T09:00:00+10:00
U02352,18-24,三线及以下,0.8607,森屿,平板电脑,影音娱乐,2025-08-21T09:00:00+10:00
U02353,35-44,三线及以下,0.7723,星云,笔记本电脑,编程开发,2025-05-05T09:00:00+10:00
U02354,35-44,二线,0.4698,云驰,头戴耳机,影音娱乐,2025-01-31T09:00:00+10:00
U02355,18-24,二线,0.5986,星云,智能手机,轻度游戏,2024-08-03T09:00:00+10:00
U02356,25-34,新一线,0.9337,澄光,显示器,差旅通勤,2024-10-31T09:00:00+10:00
U02357,25-34,二线,0.1653,极昼,显示器,轻度游戏,2025-08-30T09:00:00+10:00
U02358,35-44,二线,0.2012,澄光,智能手机,差旅通勤,2024-10-23T09:00:00+10:00
U02359,25-34,一线,0.5219,岚川,键鼠套装,内容创作,2024-09-02T09:00:00+10:00
U02360,25-34,一线,0.2274,岚川,显示器,内容创作,2025-10-09T09:00:00+10:00
U02361,25-34,三线及以下,0.4602,岚川,键鼠套装,学习办公,2024-04-03T09:00:00+10:00
U02362,25-34,三线及以下,0.4164,矩阵,笔记本电脑,轻度游戏,2024-03-17T09:00:00+10:00
U02363,25-34,一线,0.3172,岚川,显示器,差旅通勤,2025-10-06T09:00:00+10:00
U02364,35-44,新一线,0.6869,岚川,显示器,内容创作,2026-06-21T09:00:00+10:00
U02365,25-34,新一线,0.4978,森屿,显示器,轻度游戏,2024-11-22T09:00:00+10:00
U02366,35-44,一线,0.5797,云驰,平板电脑,学习办公,2024-12-15T09:00:00+10:00
U02367,35-44,二线,0.4735,森屿,智能手机,差旅通勤,2026-03-17T09:00:00+10:00
U02368,35-44,二线,0.5475,矩阵,显示器,轻度游戏,2025-09-03T09:00:00+10:00
U02369,25-34,二线,0.2254,森屿,平板电脑,编程开发,2026-05-20T09:00:00+10:00
U02370,18-24,一线,0.3304,玄甲,笔记本电脑,差旅通勤,2025-03-31T09:00:00+10:00
U02371,45+,新一线,0.4532,玄甲,显示器,学习办公,2025-06-28T09:00:00+10:00
U02372,35-44,新一线,0.8345,云驰,笔记本电脑,影音娱乐,2024-06-09T09:00:00+10:00
U02373,35-44,新一线,0.562,极昼,头戴耳机,影音娱乐,2025-02-06T09:00:00+10:00
U02374,18-24,新一线,0.9324,矩阵,笔记本电脑,内容创作,2026-05-04T09:00:00+10:00
